-185.387,2.99884
-185.342,13.5210
-185.297,11.8506
-185.251,2.12262
-185.206,-1.19166
-185.161,-3.28237
-185.116,-13.4857
-185.070,9.74171
-185.025,13.2578
-184.980,-4.76350
-184.934,-3.26964
-184.889,-0.194585
-184.844,12.2544
-184.799,8.78667
-184.753,-15.3128
-184.708,22.6655
-184.663,19.2745
-184.618,-1.59081
-184.572,-3.75715
-184.527,-3.48439
-184.482,-14.8021
-184.436,-4.86529
-184.391,7.20963
-184.346,-11.8966
-184.301,7.39682
-184.255,7.54623
-184.210,8.85288
-184.165,1.53162
-184.120,-0.0237619
-184.074,4.39480
-184.029,-14.0254
-183.984,4.83225
-183.938,4.47245
-183.893,2.77796
-183.848,-3.62380
-183.803,0.0353846
-183.757,-10.3957
-183.712,-3.62202
-183.667,12.7649
-183.622,21.7643
-183.576,-8.32133
-183.531,-3.59326
-183.486,8.22955
-183.440,10.1436
-183.395,-2.42026
-183.350,-4.33553
-183.305,27.1070
-183.259,-6.03895
-183.214,1.20203
-183.169,4.89782
-183.124,2.24262
-183.078,24.2186
-183.033,26.2015
-182.988,1.71504
-182.942,12.1812
-182.897,-5.03502
-182.852,15.2942
-182.807,-8.60178
-182.761,0.0859070
-182.716,0.543015
-182.671,-2.05684
-182.626,7.78264
-182.580,29.3240
-182.535,-9.93675
-182.490,1.60008
-182.444,-22.4696
-182.399,11.1933
-182.354,-11.5396
-182.309,-4.78183
-182.263,13.1627
-182.218,-3.33123
-182.173,1.37010
-182.128,8.31213
-182.082,-12.8946
-182.037,0.844668
-181.992,-6.14521
-181.947,2.28809
-181.901,-5.84505
-181.856,-0.651110
-181.811,17.0318
-181.765,-2.79355
-181.720,-1.44313
-181.675,9.52477
-181.630,2.36096
-181.584,-1.96005
-181.539,-0.509019
-181.494,-6.98251
-181.449,14.7935
-181.403,2.45920
-181.358,3.53531
-181.313,-3.44436
-181.267,2.14580
-181.222,-2.67633
-181.177,2.60029
-181.132,5.52979
-181.086,-11.1658
-181.041,9.13144
-180.996,9.64840
-180.951,15.3253
-180.905,-10.3516
-180.860,17.0752
-180.815,-4.22864
-180.769,20.6941
-180.724,-32.7980
-180.679,2.04177
-180.634,-8.17556
-180.588,3.15644
-180.543,-1.66759
-180.498,-0.423843
-180.453,7.17785
-180.407,-2.16958
-180.362,-5.62078
-180.317,-10.3360
-180.271,4.50552
-180.226,5.24113
-180.181,2.46353
-180.136,-12.8415
-180.090,-3.57072
-180.045,1.78412
-180.000,6.33512
-179.955,-2.77026
-179.909,0.464552
-179.864,-8.36821
-179.819,12.6549
-179.773,-5.49383
-179.728,18.8843
-179.683,-18.3490
-179.638,14.5024
-179.592,17.5971
-179.547,-5.49066
-179.502,-1.88027
-179.457,-10.8963
-179.411,5.03686
-179.366,8.40008
-179.321,-5.80609
-179.275,-3.18238
-179.230,-1.53485
-179.185,21.3351
-179.140,12.4869
-179.094,-3.75468
-179.049,5.95839
-179.004,-2.70602
-178.959,18.2246
-178.913,4.28130
-178.868,-7.60022
-178.823,-13.7238
-178.777,-4.85417
-178.732,-12.5572
-178.687,3.29148
-178.642,-7.35655
-178.596,-19.8617
-178.551,4.10892
-178.506,0.525210
-178.461,16.8762
-178.415,-2.41084
-178.370,6.92474
-178.325,1.91503
-178.280,3.85651
-178.234,12.9306
-178.189,-2.82372
-178.144,4.48226
-178.098,13.1376
-178.053,2.38813
-178.008,14.0643
-177.963,-2.94416
-177.917,15.0715
-177.872,6.10440
-177.827,-2.56237
-177.782,-10.4704
-177.736,-18.7425
-177.691,-8.86453
-177.646,10.0771
-177.600,-8.05610
-177.555,3.76877
-177.510,11.6972
-177.465,-5.87038
-177.419,3.79573
-177.374,9.80768
-177.329,8.98626
-177.284,7.47260
-177.238,-7.85983
-177.193,17.9654
-177.148,12.0456
-177.102,-12.7634
-177.057,10.0005
-177.012,6.07018
-176.967,-21.6520
-176.921,8.03506
-176.876,2.06208
-176.831,-5.98245
-176.786,8.35096
-176.740,-0.655193
-176.695,-0.0704695
-176.650,14.9455
-176.604,6.60857
-176.559,-11.4473
-176.514,0.920835
-176.469,1.55672
-176.423,-6.87279
-176.378,-15.4660
-176.333,9.16693
-176.288,-11.2219
-176.242,-0.295938
-176.197,-6.37591
-176.152,6.32233
-176.106,4.29997
-176.061,8.23202
-176.016,4.62165
-175.971,-10.6692
-175.925,-0.251817
-175.880,-6.01699
-175.835,-0.885582
-175.790,2.16630
-175.744,-11.4848
-175.699,1.76698
-175.654,4.99512
-175.608,1.83328
-175.563,16.2338
-175.518,-11.1685
-175.473,-8.63321
-175.427,-13.9808
-175.382,-12.9768
-175.337,3.97307
-175.292,-9.42454
-175.246,7.02398
-175.201,-8.13506
-175.156,9.47366
-175.111,-4.26949
-175.065,1.03466
-175.020,-2.86398
-174.975,-2.82470
-174.929,-4.72723
-174.884,8.37055
-174.839,-11.0247
-174.794,1.14210
-174.748,7.89708
-174.703,3.03980
-174.658,5.16901
-174.613,3.08378
-174.567,14.5380
-174.522,-5.96806
-174.477,4.48573
-174.431,10.9266
-174.386,1.27742
-174.341,-0.170865
-174.296,9.72152
-174.250,1.45534
-174.205,4.98902
-174.160,-8.56444
-174.115,1.13625
-174.069,-2.02144
-174.024,0.470550
-173.979,3.33936
-173.933,-4.38426
-173.888,14.5849
-173.843,-14.8084
-173.798,-3.55841
-173.752,13.3198
-173.707,6.39022
-173.662,-14.2439
-173.617,-1.67620
-173.571,-18.4875
-173.526,4.84358
-173.481,-8.08152
