10416.5,-0.549199,7.260108
10415.86423,12.937953,-0.220288
10415.22846,2.243685,-0.255271
10414.59268,-7.966665,2.058455
10413.95691,-8.094954,4.120578
10413.32114,-0.82027,-4.261613
10412.68536,3.160416,10.582552
10412.04959,-7.952218,-0.775807
10411.41382,-4.793397,14.150485
10410.77805,-9.905899,-4.033932
10410.14227,9.576389,-5.09217
10409.5065,10.390081,11.875993
10408.87073,3.700931,3.06021
10408.23496,-9.345087,14.983636
10407.59918,-1.079931,-9.17889
10406.96341,-16.053684,5.169597
10406.32764,-2.528304,-2.239573
10405.69186,-4.345326,-1.301439
10405.05609,8.151179,-4.360159
10404.42032,9.466371,-2.040261
10403.78455,4.539047,3.365497
10403.14877,-16.935404,7.444137
10402.513,4.313786,-6.943764
10401.87723,12.699298,-0.440977
10401.24146,6.244078,6.165134
10400.60568,-9.563187,1.023429
10399.96991,3.286684,6.138195
10399.33414,24.84738,13.847548
10398.69836,-10.739545,-7.651996
10398.06259,1.004709,1.779866
10397.42682,2.071396,4.171511
10396.79105,1.842943,5.706551
10396.15527,6.231666,2.189389
10395.5195,-6.166165,-13.116497
10394.88373,4.720832,11.881482
10394.24796,-13.596667,9.927996
10393.61218,6.484892,14.126878
10392.97641,2.117379,-4.06402
10392.34064,3.587027,2.976243
10391.70487,-9.197448,8.531025
10391.06909,4.036839,3.565233
10390.43332,-5.457868,1.371074
10389.79755,9.975688,3.178369
10389.16177,-14.942204,1.091962
10388.526,-1.327023,0.691511
10387.89023,-10.62124,12.654519
10387.25446,-0.643062,9.217275
10386.61868,-14.211803,-7.790075
10385.98291,3.166316,7.17613
10385.34714,-8.63006,10.940066
10384.71137,-4.145355,0.308246
10384.07559,0.548912,4.882898
10383.43982,13.853407,2.488448
10382.80405,0.331508,2.835193
10382.16827,4.93254,-5.079954
10381.5325,8.47708,6.873205
10380.89673,-4.995337,0.174659
10380.26096,-4.125676,3.975032
10379.62518,-4.600318,-3.355289
10378.98941,0.472888,-5.145456
10378.35364,-13.228352,-2.896296
10377.71787,2.976648,-2.365328
10377.08209,-2.47743,-0.671083
10376.44632,-1.921841,-6.643104
10375.81055,8.431709,6.657498
10375.17477,3.994627,-6.91533
10374.539,0.935793,-7.043551
10373.90323,5.374669,9.893249
10373.26746,-6.812699,1.886886
10372.63168,4.200924,-6.090786
10371.99591,4.895984,-1.049252
10371.36014,-0.844917,10.643897
10370.72437,-4.023944,3.329045
10370.08859,5.593832,13.631044
10369.45282,-13.660069,-0.862901
10368.81705,0.062977,-5.970409
10368.18127,-16.110533,-4.961595
10367.5455,-5.714331,7.468315
10366.90973,-1.345348,10.676391
10366.27396,2.873015,-0.388973
10365.63818,-9.958263,-4.368884
10365.00241,4.123212,7.164177
10364.36664,-2.287891,-3.567188
10363.73087,-10.793555,-6.664895
10363.09509,-0.921172,-7.646795
10362.45932,-11.355533,-9.902919
10361.82355,3.977014,-19.66279
10361.18778,-11.366957,-1.40235
10360.552,2.88242,-4.335429
10359.91623,2.81124,2.601679
10359.28046,-9.466075,1.622237
10358.64468,5.713848,-0.597159
10358.00891,7.348687,10.334219
10357.37314,0.714462,9.303746
10356.73737,-9.47998,0.332841
10356.10159,-2.57502,8.665963
10355.46582,8.285722,-8.987514
10354.83005,10.80239,11.659023
