-185.427	1.08004	
-185.421	-4.31572	
-185.415	-0.202715	
-185.41	-4.94482	
-185.404	-3.15513	
-185.398	3.88326	
-185.393	6.13689	
-185.387	0.508416	
-185.381	0.840281	
-185.376	-0.0490866	
-185.37	7.46383	
-185.365	0.460977	
-185.359	-5.75337	
-185.353	1.51421	
-185.348	-3.18069	
-185.342	-3.65032	
-185.336	4.78157	
-185.331	5.22084	
-185.325	-2.75179	
-185.319	-0.607598	
-185.314	3.30568	
-185.308	3.53807	
-185.302	-10.8247	
-185.297	2.29688	
-185.291	-2.02013	
-185.285	-6.829	
-185.28	5.27373	
-185.274	2.08798	
-185.268	5.40615	
-185.263	-3.92131	
-185.257	4.25447	
-185.251	4.16474	
-185.246	-3.03435	
-185.24	-5.82936	
-185.234	-0.238086	
-185.229	-3.48542	
-185.223	-0.808589	
-185.217	6.62345	
-185.212	0.20758	
-185.206	0.539453	
-185.2	0.222967	
-185.195	-3.63475	
-185.189	0.511376	
-185.183	4.07441	
-185.178	-7.18018	
-185.172	3.30411	
-185.166	-3.94621	
-185.161	-0.722392	
-185.155	-4.48411	
-185.149	-1.48877	
-185.144	4.37737	
-185.138	1.92524	
-185.132	0.348186	
-185.127	-0.807014	
-185.121	5.37105	
-185.116	3.13479	
-185.11	4.01509	
-185.104	1.96188	
-185.099	2.78221	
-185.093	3.8335	
-185.087	-5.15306	
-185.082	-4.88677	
-185.076	-2.35996	
-185.07	-6.49794	
-185.065	2.31817	
-185.059	-1.56408	
-185.053	-2.56744	
-185.048	3.50742	
-185.042	2.87176	
-185.036	4.926	
-185.031	6.70606	
-185.025	-0.860185	
-185.019	-7.39303	
-185.014	4.8324	
-185.008	-1.9037	
-185.002	2.20178	
-184.997	4.44184	
-184.991	-5.69601	
-184.985	1.59786	
-184.98	-0.139054	
-184.974	-5.00976	
-184.968	-0.000168313	
-184.963	-0.637545	
-184.957	-0.755807	
-184.951	-0.544293	
-184.946	-0.594735	
-184.94	-3.65545	
-184.934	-5.2235	
-184.929	-2.4075	
-184.923	-6.93138	
-184.917	-3.43617	
-184.912	0.504506	
-184.906	-1.12057	
-184.9	2.15767	
-184.895	1.86393	
-184.889	0.933112	
-184.884	4.47691	
-184.878	-0.651745	
-184.872	-2.74378	
-184.867	1.36622	
-184.861	8.42235	
-184.855	-2.65221	
-184.85	1.56683	
-184.844	-1.97983	
-184.838	-0.696071	
-184.833	1.56991	
-184.827	3.50514	
-184.821	0.448728	
-184.816	-1.85484	
-184.81	2.02333	
-184.804	1.64521	
-184.799	-4.11317	
-184.793	-3.92669	
-184.787	0.186078	
-184.782	-0.934398	
-184.776	-4.13174	
-184.77	-7.62045	
-184.765	0.909504	
-184.759	-1.88079	
-184.753	-1.68455	
-184.748	1.13829	
-184.742	-1.29315	
-184.736	2.30543	
-184.731	2.74418	
-184.725	-3.77086	
-184.719	-0.681566	
-184.714	-1.89235	
-184.708	4.17605	
-184.702	2.71001	
-184.697	-5.90572	
-184.691	0.682739	
-184.685	-9.05195	
-184.68	4.10009	
-184.674	7.98743	
-184.668	1.51489	
-184.663	3.32379	
-184.657	-7.43242	
-184.651	2.50999	
-184.646	0.45059	
-184.64	-1.97314	
-184.635	-2.66007	
-184.629	3.59486	
-184.623	-1.07141	
-184.618	-2.29079	
-184.612	3.77818	
-184.606	-2.66444	
-184.601	2.23931	
-184.595	-1.0543	
-184.589	-5.88505	
-184.584	-7.76503	
-184.578	3.68802	
-184.572	-1.40406	
-184.567	4.31016	
-184.561	0.234696	
-184.555	0.571069	
-184.55	-5.1738	
-184.544	-1.91715	
-184.538	-3.98647	
-184.533	-0.945876	
-184.527	-1.01895	
-184.521	-2.26974	
-184.516	0.0659609	
-184.51	-3.71365	
-184.504	-0.613797	
-184.499	7.22966	
-184.493	4.0066	
-184.487	-3.82818	
-184.482	-0.777799	
-184.476	-6.17962	
-184.47	-6.00839	
-184.465	0.429035	
-184.459	2.83485	
-184.453	-2.03817	
-184.448	1.51262	
-184.442	-4.88628	
-184.436	-5.39364	
-184.431	0.776401	
-184.425	-3.64177	
-184.419	-4.026	
-184.414	-2.08826	
-184.408	2.99086	
-184.402	-1.12266	
-184.397	1.81256	
-184.391	2.06586	
-184.386	0.0440778	
-184.38	0.393589	
-184.374	-1.15874	
-184.369	3.53928	
-184.363	0.290658	
-184.357	-1.59157	
-184.352	-8.1796	
-184.346	3.6593	
-184.34	2.86739	
-184.335	-2.42529	
-184.329	6.73914	
-184.323	1.89757	
-184.318	1.12624	
-184.312	-2.08557	
-184.306	-0.495887	
-184.301	0.369955	
-184.295	-0.945271	
-184.289	1.56037	
-184.284	-4.12015	
-184.278	6.46534	
-184.272	-0.898148	
-184.267	-0.53469	
-184.261	2.70364	
-184.255	-8.54842	
-184.25	-1.87944	
-184.244	2.83072	
-184.238	-4.52047	
-184.233	-7.01637	
-184.227	1.54551	
-184.221	8.02394	
-184.216	-5.49343	
-184.21	-2.78569	
-184.204	-0.552499	
-184.199	1.63038	
-184.193	-4.83365	
-184.187	2.25151	
-184.182	0.28382	
-184.176	4.23773	
-184.17	3.3444	
-184.165	-3.31535	
-184.159	-0.321804	
-184.154	-0.567177	
-184.148	4.39752	
-184.142	0.883978	
-184.137	-0.862904	
-184.131	1.83883	
-184.125	4.02883	
-184.12	-1.06898	
-184.114	-3.41288	
-184.108	-3.79103	
-184.103	-2.04401	
-184.097	1.78815	
-184.091	2.52719	
-184.086	1.00073	
-184.08	-7.59406	
-184.074	2.26964	
-184.069	-1.25425	
-184.063	-1.66286	
-184.057	2.08828	
-184.052	-6.92787	
-184.046	0.0889747	
-184.04	4.9998	
-184.035	-1.89462	
-184.029	1.76533	
-184.023	-1.36179	
-184.018	3.26077	
-184.012	-1.76631	
-184.006	-1.00714	
-184.001	0.886066	
-183.995	6.82203	
-183.989	2.6281	
-183.984	6.93742	
-183.978	2.00786	
-183.972	-5.37492	
-183.967	-2.17609	
-183.961	0.0850639	
-183.955	-5.9945	
-183.95	-1.11449	
-183.944	-1.12413	
-183.938	1.04086	
-183.933	1.24755	
-183.927	1.48748	
-183.921	7.39773	
-183.916	1.55071	
-183.91	-2.4058	
-183.905	-2.58372	
-183.899	-1.25104	
-183.893	-4.10411	
-183.888	2.72886	
-183.882	-3.62373	
-183.876	0.584092	
-183.871	7.23348	
-183.865	-1.61885	
-183.859	-1.37345	
-183.854	4.08366	
-183.848	9.90969	
-183.842	-4.46198	
-183.837	2.23843	
-183.831	4.88994	
-183.825	1.23752	
-183.82	1.94266	
-183.814	7.53862	
-183.808	6.21236	
-183.803	1.10647	
-183.797	0.499353	
-183.791	1.53717	
-183.786	0.0321873	
-183.78	-4.56503	
-183.774	-5.62282	
-183.769	3.34026	
-183.763	2.51895	
-183.757	0.485091	
-183.752	-1.07356	
-183.746	-4.15121	
-183.74	-0.858729	
-183.735	-2.17781	
-183.729	6.08129	
-183.723	-2.91621	
-183.718	0.336898	
-183.712	-6.0075	
-183.706	-2.54995	
-183.701	0.775369	
-183.695	2.38732	
-183.689	-1.10029	
-183.684	-3.09945	
-183.678	3.83781	
-183.672	2.04361	
-183.667	-0.132988	
-183.661	2.65768	
-183.656	-0.15851	
-183.65	-3.89194	
-183.644	1.02664	
-183.639	0.00369839	
-183.633	4.50098	
-183.627	5.61417	
-183.622	-2.00181	
-183.616	-2.55186	
-183.61	1.82983	
-183.605	-2.60998	
-183.599	-5.42801	
-183.593	4.87973	
-183.588	-2.23564	
-183.582	-5.41184	
-183.576	-1.16784	
-183.571	1.47129	
-183.565	0.306093	
-183.559	4.35284	
-183.554	-0.159904	
-183.548	-7.74071	
-183.542	-3.3943	
-183.537	4.1087	
-183.531	-4.34086	
-183.525	-2.5236	
-183.52	-0.541391	
-183.514	1.47187	
-183.508	6.31874	
-183.503	-1.10184	
-183.497	-0.725824	
-183.491	4.23481	
-183.486	-0.674299	
-183.48	-1.5887	
-183.474	-1.64513	
-183.469	2.87282	
-183.463	-2.81922	
-183.457	-6.95914	
-183.452	-2.72572	
-183.446	-3.26222	
-183.44	1.13199	
-183.435	0.777013	
-183.429	-2.18121	
-183.423	0.966123	
-183.418	1.10357	
-183.412	0.978929	
-183.407	1.59333	
-183.401	-3.54185	
-183.395	3.06518	
-183.39	-4.26462	
-183.384	1.90641	
-183.378	5.92306	
-183.373	-1.7069	
-183.367	-3.43096	
-183.361	-3.13608	
-183.356	-3.16109	
-183.35	-8.47864	
-183.344	-0.778634	
-183.339	0.235477	
-183.333	3.23996	
-183.327	-8.40845	
-183.322	-1.93467	
-183.316	-2.59587	
-183.31	-0.71787	
-183.305	1.68644	
-183.299	-1.2489	
-183.293	-1.81733	
-183.288	-0.504495	
-183.282	2.31091	
